ID,Name,"Plant Type","FarmOS TID","FarmOS ID",Description,"Scientific Name","Maturity Days","Transplant Days","Harvest Days","Seeding to Transplant Days","Transplant to Harvest Days","Row Spacing (inches)","Plant Spacing (inches)","Beds Per 100ft","Seed Depth (inches)","Min Germination Temp (F)","Min Growing Temp (F)","Max Growing Temp (F)","Frost Hardy","Created At","Updated At"
1074,"Monarda Lambada",Flowers,11592,28c0703a-096f-410c-b004-10fb30b6b1fa,"Product Group: Flowers. Botanical Name: Monarda hybrida. Code: MON06. Half hardy Perennial that is best grown as an Annual. It flowers from June until frosts in whorls of pink/white spotted flowers. An excellent border plant that can be used as a dried flower and a fresh cut flower. 90cm. (1,800 seeds per gram).","Monarda hybrida",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1076,"Musa ensete",Flowers,11594,8ee6dae0-4037-45bf-b033-23758c3db728,"Product Group: Flowers. Botanical Name: Ensete ventricosum. Code: MUS100. A fast-growing foliage plant with large leaves, used as a pot subject, conservatory plant and a Summer bedding 'dot plant' item.","Ensete ventricosum",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1077,"Myosotis Bellamy Blue",Flowers,11595,d06f8a0d-16d9-48be-b6af-1e61c0f67014,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO105. An easy to grow, series that requires no cold period to flower. Great for early spring and autumn sales. 20cm.","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1078,"Myosotis Bellamy Pink",Flowers,11596,df83352b-6e3a-4eb0-83e6-c9bfcdf30ee7,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO110. An easy to grow, series that requires no cold period to flower. Great for early spring and autumn sales. 20cm.","Myosotis sylvatica",84,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1079,"Myosotis Bellamy White",Flowers,11597,8c59b0d9-c610-4e40-aa9e-f82fb951b7e9,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO120. An easy to grow, series that requires no cold period to flower. Great for early spring and autumn sales. 20cm.","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1080,"Myosotis Blue Basket",Flowers,11598,3b5a5252-12af-4e2e-a101-0c8e84ab07d4,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO15. This variety has a tall erect habit with deep blue flowers. 25-30cm.","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1082,"Myosotis Blue Memory",Flowers,11600,63c5c1c6-33fa-4f9e-8711-abacea504404,"Product Group: Flowers. Botanical Name: Myosotis alpestris. Code: MYO25. Myosotis Blue Memory is suitable for cut flower production. Its single, bright blue flowers bloom all along the stems and match perfectly with the fresh green foliage. Blue Memory produces several branches per plant and offers sufficient stem length to add to a natural bouquet. This Forget me not needs a cold period to bloom. Plant young plants in the greenhouse or tunnel from late summer to early autumn for flowering from late winter to late spring. Great for early spring sales. 50-60cm","Myosotis alpestris",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1086,"Myosotis Bluesylva",Flowers,11604,c11dd96e-6efc-4dde-ac4b-eb484152e7ba,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO75. An excellent series with large flowers and tighter growing flower heads, producing a fuller plant that shows much more colour. 20cm. Medium Blue","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1081,"Myosotis Indigo Blue Compacta",Flowers,11599,a4bca433-ac7d-4a42-a643-ab8b1809b079,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO20. Deep rich blue, dwarf habit. 20cm.","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1087,"Myosotis Rosylva",Flowers,11605,2026f0bc-5954-4777-886a-1992faa554cc,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO80. An excellent series with large flowers and tighter growing flower heads, producing a fuller plant that shows much more colour. 20cm. Clear Pink","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1088,"Myosotis Snowsylva",Flowers,11606,75464aa8-ff67-4382-8399-1dcef1437940,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO85. An excellent series with large flowers and tighter growing flower heads, producing a fuller plant that shows much more colour. 20cm. White","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1089,"Myosotis Sylva Mixed",Flowers,11607,e216145b-2210-48a0-b2cc-e430ffd123dc,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO90. An excellent series with large flowers and tighter growing flower heads, producing a fuller plant that shows much more colour. 20cm. Mixture of series colours.","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1083,"Myosotis Victoria Blue",Flowers,11601,172c1a69-fd42-4947-9078-70b1a31418ba,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO45. A very good series of dwarf ball shaped plants ideal for mass bedding. 18cm. Indigo blue flowers.","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1085,"Myosotis Victoria Mixed",Flowers,11603,ba4eafa6-8808-44aa-9367-46fd544e81b1,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO65. A very good series of dwarf ball shaped plants ideal for mass bedding. 18cm. A mixture of the Victoria range.","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1084,"Myosotis Victoria Rosea",Flowers,11602,69c93052-e94e-4ba5-9028-75acee1e5a6e,"Product Group: Flowers. Botanical Name: Myosotis sylvatica. Code: MYO50. A very good series of dwarf ball shaped plants ideal for mass bedding. 18cm. Delicate pink flowers.","Myosotis sylvatica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1092,"Nasturtium Alaska",Flowers,11610,dd3c1ea5-b5ed-46b7-b4ef-3d5e021cfb3a,"Product Group: Flowers. Botanical Name: Tropaeolum nanum. Code: NAS10. Mixed colours, variegated foliage, mottled with light green and cream. Compact type.","Tropaeolum nanum",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1090,"Nasturtium Baby Rose",Flowers,11608,73dbbe78-8885-4e77-8720-f4e798d0688b,"Product Group: Flowers. Botanical Name: Tropaeolum minus. Code: NAS02. Compact with small dark leaves. Great for pot production. This is a non trailing variety. Produces a lot of bright rose flowers.","Tropaeolum minus",70,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1093,"Nasturtium Cherry Rose",Flowers,11611,ef65b1ee-6ebe-4859-ae1a-6df02d9fc0fa,"Product Group: Flowers. Botanical Name: Tropaeolum nanum. Code: NAS12. Bright cherry red flowers. Compact.","Tropaeolum nanum",70,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1096,"Nasturtium Double Gleam Hybrids",Flowers,11614,7647851a-d079-424a-8d4b-b7b00c288079,"Product Group: Flowers. Botanical Name: Tropaeolum majus. Code: NAS30. Semi-double flowered mixture. Trailing type for baskets.","Tropaeolum majus",70,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1095,"Nasturtium Dwarf Double Jewel Mixed",Flowers,11613,610e77f5-f167-48fa-b341-2154598e0fad,"Product Group: Flowers. Botanical Name: Tropaeoum nanum. Code: NAS20. Wide colour range for general bedding. Compact type.","Tropaeoum nanum",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1098,"Nasturtium Empress Of India",Flowers,11616,6e12d16e-df70-4781-b0da-f2624a2894a5,"Product Group: Flowers. Botanical Name: Tropaeolum nanus. Code: NAS40. Crimson-scarlet flowers over dark foliage. Compact type.","Tropaeolum nanus",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1099,"Nasturtium Ice Cream Sundae",Flowers,11617,6c7962c6-8ba8-4553-a57d-50cb85248fe2,"Product Group: Flowers. Botanical Name: Tropaeolum nanum. Code: NAS45. Compact variety that holds its flowers above the foliage. Good for pots and packs. Free flowering plants  produce edible flowers with a spicy peppery flavour.   The flowers are very attractive maturing  from bright yellow through to scarlet.","Tropaeolum nanum",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1102,"Nasturtium Jewel Of Africa",Flowers,11620,85d28afc-4dc2-4a87-bf1b-17ee195016e0,"Product Group: Flowers. Botanical Name: Tropaeolum majus. Code: NAS70. Mixture with a wide colour range, and variegated foliage. Trailing type for baskets.","Tropaeolum majus",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1094,"Nasturtium Milkmaid",Flowers,11612,b2484e46-ae50-4fa5-9f7f-91fd5a43cc98,"Product Group: Flowers. Botanical Name: Tropaeolum majus. Code: NAS14. Pale cream single flowers. Trailing type.","Tropaeolum majus",70,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1100,"Nasturtium Tall Single Flowered Mxd",Flowers,11618,32fc057e-b5d7-4660-8027-c52b3880daae,"Product Group: Flowers. Botanical Name: Tropaeolum majus. Code: NAS50. Single-flowered mixture, for climbing up fences etc, or trailing from baskets.","Tropaeolum majus",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1091,"Nasturtium Tip Top Apricot",Flowers,11609,bc8b044e-65a8-4d3f-92ef-f5079fbd8dcf,"Product Group: Flowers. Botanical Name: Tropaeolum majus. Code: NAS05. Orange with deeper markings. Slightly variegated foliage looking like it is 'dusted with snow'. Compact.","Tropaeolum majus",70,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1097,"Nasturtium Tom Thumb Single Mixed",Flowers,11615,36c6d1af-e404-4277-a5c6-7bfd853dc5ea,"Product Group: Flowers. Botanical Name: Tropaeolum nanum. Code: NAS35. Compact type.","Tropaeolum nanum",70,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1101,"Nasturtium Whirlybird",Flowers,11619,0e58b134-eb75-4f57-9dde-a4fb8d7f8a92,"Product Group: Flowers. Botanical Name: Tropaeolum nanum. Code: NAS60. Semi-double flowered mixture. Compact type.","Tropaeolum nanum",70,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1105,"Nemesia Carnival Mixed",Flowers,11623,26add257-750b-460f-a5c7-8c0a79f06746,"Product Group: Flowers. Botanical Name: Nemesia strumosa. Code: NEM20. A fine mixture of bright colours, with large flowers. 25cm.","Nemesia strumosa",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1107,"Nemesia Danish Flag (Red Ensign)",Flowers,11625,9481f6e7-4006-4bae-82e8-20fd73e66d37,"Product Group: Flowers. Botanical Name: Nemesia strumosa. Code: NEM55. A compact bedding plant with an abundance of showy flowers that have red upper petals with white lower petals. 20cm.","Nemesia strumosa",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1104,"Nemesia Orange Prince",Flowers,11622,d9f8036d-8569-4e20-a296-40c9d1af1901,"Product Group: Flowers. Botanical Name: Nemesia strumosa. Code: NEM05. A beautiful Nemesia, producing compact plants covered with vivid orange flowers. 20cm.","Nemesia strumosa",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1106,"Nemesia Seventh Heaven Lavender Bicolour (pellets)",Flowers,11624,84f503ea-1410-4a3a-ab45-ac318189f4b5,"Product Group: Flowers. Botanical Name: Nemesia x hybrida. Code: NEM31. Seventh Heaven brings the performance of vegetative varieties into an easier to handle more economical seed format. Seventh Heaven has dense and branched foliage. The flowers are approx 1.5cm in size. It makes a superb item for containers and baskets. The flowers are strongly scented.","Nemesia x hybrida",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1103,"Nemesia Sundrops Mixed",Flowers,11621,4a256861-e20d-4beb-a202-b8b5ef227883,"Product Group: Flowers. Botanical Name: Nemesia strumosa. Code: NEM02. This Nemesia has been bred with the professional grower in mind. It is a good germinator with a short culture period, it is compact and uniform and flowers profusely in a strong palette of colours. 25cm.","Nemesia strumosa",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1108,"Nemophila maculata (Five Spot)",Flowers,11626,687f9a83-64eb-4e14-97f5-096bda417d82,"Product Group: Flowers. Botanical Name: Nemophila maculata. Code: NEM70. White with blue veined petals which have a deep violet-blue spot at each petal tip.","Nemophila maculata",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1109,"Nemophila menziesii (Baby Blue Eyes)",Flowers,11627,d9042401-0651-4eba-a70c-f146de6e7ed3,"Product Group: Flowers. Botanical Name: Nemophila menziesii. Code: NEM80. An abundance of clear heavenly blue flowers with a low spreading habit.","Nemophila menziesii",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1110,"Nemophila Penny Black",Flowers,11628,7f745c02-d163-4fcc-94fe-20d8b6a4e9fe,"Product Group: Flowers. Botanical Name: Nemophila menziesii. Code: NEM90. Stunning purple to black flowers with a frosted white edge and white undersides to petals.","Nemophila menziesii",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1112,"Nepeta Blue Panther",Flowers,11630,15cfc07e-f237-43dc-b5df-25096c6dc1c6,"Product Group: Flowers. Botanical Name: Nepeta subsessilis. Code: NEP45. This compact perennial catmint, produces dense blue flower spikes. Easy to grow in cool conditions, flowering in 15 weeks after sowing. Attractive to bees and buterflies. Makes a great container plant. 50cm.","Nepeta subsessilis",105,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1111,"Nepeta mussinii",Flowers,11629,9c36dbc4-e508-47ac-a97f-c09dd015b648,"Product Group: Flowers. Botanical Name: Nepeta mussinii. Code: NEP20. Aromatic border and rockery plant. Blue-grey foliage, lavender blue flowers. 30cm.","Nepeta mussinii",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1136,"Nicotiana affinis",Flowers,11654,9adb073f-191b-4f5b-b21f-e1b1cab6b1aa,"Product Group: Flowers. Botanical Name: Nicotiana affinis. Code: NIC220. Pure white, sweetly scented. 60cm.","Nicotiana affinis",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1114,"Nicotiana F1 Avalon Appleblossom (pellets)",Flowers,11632,0805b142-f5e0-4548-add0-26c27d18fb86,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC100P. Very compact series with a well branched habit. Best garden performing ultra compact type. Produces a canopy of flowers. 20cm. Pinkish white.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1115,"Nicotiana F1 Avalon Lime (pellets)",Flowers,11633,7f190722-b9c6-4b4a-9305-f346c4c29282,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC102P. Very compact series with a well branched habit. Best garden performing ultra compact type. Produces a canopy of flowers. 20cm. Delicate shade of green.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1116,"Nicotiana F1 Avalon Lime/ Purple Bicolour (pellets)",Flowers,11634,0d095ba9-12f7-45fc-aedb-601a22a2b431,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC103P. Very compact series with a well branched habit. Best garden performing ultra compact type. Produces a canopy of flowers. 20cm. Purple suffused with lime green.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1119,"Nicotiana F1 Avalon Mixed",Flowers,11637,8332bfca-0c1e-46c9-b12e-daa95d13b589,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC114. Very compact series with a well branched habit. Best garden performing ultra compact type. Produces a canopy of flowers. 20cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1120,"Nicotiana F1 Avalon Mixed (pellets)",Flowers,11638,fab45a2d-dc58-4278-989e-bfa11a67b293,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC114P. Very compact series with a well branched habit. Best garden performing ultra compact type. Produces a canopy of flowers. 20cm","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1117,"Nicotiana F1 Avalon Red (pellets)",Flowers,11635,6edef422-83f7-49d7-bac7-87e41d9d983f,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC108P. Very compact series with a well branched habit. Best garden performing ultra compact type. Produces a canopy of flowers. 20cm. Deep red.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1118,"Nicotiana F1 Avalon White (pellets)",Flowers,11636,2a7fdcd4-c352-4dbf-a0f8-6e817cfcff1c,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC112P. Very compact series with a well branched habit. Best garden performing ultra compact type. Produces a canopy of flowers. 20cm. Pure white.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1125,"Nicotiana F1 Perfume Antique Lime (pellets)",Flowers,11643,3c985522-4002-43b8-9c4c-9e029b6e1572,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC120P. A taller series, with scented flowers. The upward-facing flowers are held well above the foliage, and the plants are ideal for 10-13cm pot production and Summer colour sales. Makes a good specimen plant in the mixed border. 50cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1121,"Nicotiana F1 Perfume Blue (pellets)",Flowers,11639,80015f27-f59d-45e2-a8ca-8c6a292b20e4,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC115P. A taller series, with scented flowers. The upward-facing flowers are held well above the foliage, and the plants are ideal for 10-13cm pot production and Summer colour sales. Makes a good specimen plant in the mixed border. 50cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1122,"Nicotiana F1 Perfume Bright Rose (pellets)",Flowers,11640,b7571484-84f3-4bc5-9998-fa3e0917e38a,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC116P. A taller series, with scented flowers. The upward-facing flowers are held well above the foliage, and the plants are ideal for 10-13cm pot production and Summer colour sales. Makes a good specimen plant in the mixed border. 50cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1123,"Nicotiana F1 Perfume Deep Purple (pellets)",Flowers,11641,b7473779-4469-49c7-8de6-7ee0e9aacf19,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC118P. A taller series, with scented flowers. The upward-facing flowers are held well above the foliage, and the plants are ideal for 10-13cm pot production and Summer colour sales. Makes a good specimen plant in the mixed border. 50cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1124,"Nicotiana F1 Perfume Lime (pellets)",Flowers,11642,361e3757-ed9b-4ab6-a5dd-f85956a14f87,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC119P. A taller series, with scented flowers. The upward-facing flowers are held well above the foliage, and the plants are ideal for 10-13cm pot production and Summer colour sales. Makes a good specimen plant in the mixed border. 50cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1128,"Nicotiana F1 Perfume Mixed",Flowers,11646,592de9c9-e1a4-4752-b5ab-e97da10b74d5,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC125. A taller series, with scented flowers. The upward-facing flowers are held well above the foliage, and the plants are ideal for 10-13cm pot production and Summer colour sales. Makes a good specimen plant in the mixed border. 50cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1129,"Nicotiana F1 Perfume Mixed (pellets)",Flowers,11647,35cdd747-ecf5-43c2-900a-b73a86471803,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC125P. A taller series, with scented flowers. The upward-facing flowers are held well above the foliage, and the plants are ideal for 10-13cm pot production and Summer colour sales. Makes a good specimen plant in the mixed border. 50cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1126,"Nicotiana F1 Perfume Red (pellets)",Flowers,11644,94be19a8-58bc-4b59-bc05-5128b17d920f,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC121P. A taller series, with scented flowers. The upward-facing flowers are held well above the foliage, and the plants are ideal for 10-13cm pot production and Summer colour sales. Makes a good specimen plant in the mixed border. 50cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1127,"Nicotiana F1 Perfume White (pellets)",Flowers,11645,83d14302-b4cc-4f19-958d-e5257f57473b,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC123P. A taller series, with scented flowers. The upward-facing flowers are held well above the foliage, and the plants are ideal for 10-13cm pot production and Summer colour sales. Makes a good specimen plant in the mixed border. 50cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1130,"Nicotiana F1 Saratoga Lime (pellets)",Flowers,11648,2c8f4bb6-7d24-4901-8a68-c24408af79ae,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC160P. Bred for superior pack performance, Saratoga is up to a week earlier flowering than other varieties, it has excellent uniformity between the colours in both timing and plant habits. Saratoga has a compact habit, with a high germination rate and a wide colour range. The bushy plants with eye-catching trumpet shaped flowers perform well in both sun and shade. 30cm. Saratoga Lime Soft green.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1135,"Nicotiana F1 Saratoga Mixed (pellets)",Flowers,11653,559f0faa-86c7-4d27-a9e0-6dcc56c327ad,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC200P. Bred for superior pack performance, Saratoga is up to a week earlier flowering than other varieties, it has excellent uniformity between the colours in both timing and plant habits. Saratoga has a compact habit, with a high germination rate and a wide colour range. The bushy plants with eye-catching trumpet shaped flowers perform well in both sun and shade. 30cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1131,"Nicotiana F1 Saratoga Purple Bicolour (pellets)",Flowers,11649,0a2a9a41-2099-4f34-80c8-d23ba15c9dc9,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC170P. Bred for superior pack performance, Saratoga is up to a week earlier flowering than other varieties, it has excellent uniformity between the colours in both timing and plant habits. Saratoga has a compact habit, with a high germination rate and a wide colour range. The bushy plants with eye-catching trumpet shaped flowers perform well in both sun and shade. 30cm. Purple and white.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1132,"Nicotiana F1 Saratoga Red (pellets)",Flowers,11650,7c11f439-f053-46b5-a06e-4999010e17c7,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC180P. Bred for superior pack performance, Saratoga is up to a week earlier flowering than other varieties, it has excellent uniformity between the colours in both timing and plant habits. Saratoga has a compact habit, with a high germination rate and a wide colour range. The bushy plants with eye-catching trumpet shaped flowers perform well in both sun and shade. 30cm. Deep red.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1133,"Nicotiana F1 Saratoga Rose (pellets)",Flowers,11651,227c868f-3235-43de-bf3d-1b077fcf7fec,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC185P. Bred for superior pack performance, Saratoga is up to a week earlier flowering than other varieties, it has excellent uniformity between the colours in both timing and plant habits. Saratoga has a compact habit, with a high germination rate and a wide colour range. The bushy plants with eye-catching trumpet shaped flowers perform well in both sun and shade. 30cm. Vibrant blue rose.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1134,"Nicotiana F1 Saratoga White (pellets)",Flowers,11652,341be45b-4b3a-4e84-8e7b-a7bccf1e8749,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC190P. Bred for superior pack performance, Saratoga is up to a week earlier flowering than other varieties, it has excellent uniformity between the colours in both timing and plant habits. Saratoga has a compact habit, with a high germination rate and a wide colour range. The bushy plants with eye-catching trumpet shaped flowers perform well in both sun and shade. 30cm. Creamy white.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1113,"Nicotiana F1 Whisper Mixed",Flowers,11631,8bf8be23-ebda-4e68-b43e-59ae3bf3262c,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC095. This interspecific Nicotiana has good disease tolerance. It makes an excellent architectural plant and is a quick way to add height and structure. Produces a large amount of flowers. 80-100cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1137,"Nicotiana Lime Green",Flowers,11655,ecb43164-f081-4814-b6d5-fc2e900834a7,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC230. Unusual shade of greenish-yellow. 60cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1138,"Nicotiana Sensation Mixed",Flowers,11656,ce02d39f-fdc3-4829-b271-9d89d29dba1f,"Product Group: Flowers. Botanical Name: Nicotiana x sanderae. Code: NIC240. Attractive mixture, very sweetly scented. 60cm.","Nicotiana x sanderae",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1139,"Nicotiana sylvestris Only The Lonely",Flowers,11657,1c1dbf36-a7bb-48fb-a017-9811a8bb0e76,"Product Group: Flowers. Botanical Name: Nicotiana sylvestris. Code: NIC245. A superb rear border and dot plant that produces long white fragrant flowers all summer long. 1.5m. (29,000 seeds per gram).","Nicotiana sylvestris",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1142,"Nigella Delft Blue",Flowers,11660,24378634-a4c9-4c39-810c-678d2ce2ac50,"Product Group: Flowers. Botanical Name: Nigella papillosa. Code: NIG20. Produces flowers in colours reminiscent of the famous Dutch 'Delft Blue' pottery. The flowers are followed by ornate seed pods. 90cm.","Nigella papillosa",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
1144,"Nigella hispanica",Flowers,11662,2e91ce63-1599-4ad3-9c37-be905a8ce573,"Product Group: Flowers. Botanical Name: Nigella hispanica. Code: NIG50. Deep blue single flowers of good size with a cluster of dark red stamens. Excellent for cutting and drying. (900 seeds per gram).","Nigella hispanica",90,,,,,12.00,,,,,,,,"2025-08-30 18:12:38","2025-11-13 02:07:38"
